customer_id,full_name,city,country,film_title,category,film_length,rental_id,rental_date,return_date,revenue,store_id,inventory_id,staff_id,rental_duration,date,time,year_month
119,Marshall Sherry,Shubra al-Khayma,Egypt,Uprising Uptown,Action,174,10552,2005-08-01 12:49:44,2005-08-04 16:20:44,2.99,2,4263,2,3,2005-08-01,12:49:44,2005-08
415,Pullen Glenn,Amersfoort,Netherlands,Murder Antitrust,Children,166,10553,2005-08-01 12:54:06,2005-08-06 15:27:06,2.99,1,2768,1,5,2005-08-01,12:54:06,2005-08
209,Chapman Tonya,Bhilwara,India,Quest Mussolini,Action,177,10554,2005-08-01 12:56:19,2005-08-03 09:44:19,2.99,2,3220,2,1,2005-08-01,12:56:19,2005-08
487,Poindexter Hector,Pjatigorsk,Russian Federation,Blues Instinct,Family,50,10555,2005-08-01 12:56:38,2005-08-10 18:19:38,6.99,2,377,2,9,2005-08-01,12:56:38,2005-08
117,Mcdonald Edith,Gandhinagar,India,Anything Savannah,Horror,82,10556,2005-08-01 12:58:42,2005-08-03 07:18:42,2.99,2,144,2,1,2005-08-01,12:58:42,2005-08
385,Holm Phillip,Tama,Japan,Banger Pinocchio,Music,113,10557,2005-08-01 12:59:24,2005-08-04 17:08:24,0.99,1,240,1,3,2005-08-01,12:59:24,2005-08
117,Mcdonald Edith,Gandhinagar,India,Wash Heavenly,Foreign,161,10558,2005-08-01 13:00:20,2005-08-05 16:31:20,4.99,1,4399,1,4,2005-08-01,13:00:20,2005-08
427,Mccartney Jesus,Guaruj,Brazil,French Holiday,Documentary,99,10560,2005-08-01 13:04:57,2005-08-05 18:25:57,4.99,2,1534,2,4,2005-08-01,13:04:57,2005-08
8,Wilson Susan,Hamilton,New Zealand,Jade Bunch,Sports,174,10561,2005-08-01 13:05:35,2005-08-04 08:34:35,2.99,2,2195,2,2,2005-08-01,13:05:35,2005-08
178,Snyder Marion,Santa Brbara dOeste,Brazil,Holocaust Highball,Children,149,10562,2005-08-01 13:05:52,2005-08-02 17:05:52,0.99,2,1947,2,1,2005-08-01,13:05:52,2005-08
214,Johnston Kristin,Sunnyvale,United States,Heaven Freedom,Comedy,48,10563,2005-08-01 13:06:03,2005-08-09 08:39:03,3.99,1,1885,1,7,2005-08-01,13:06:03,2005-08
387,Schilling Jesse,Lubumbashi,"Congo, The Democratic Republic of the",Wind Phantom,Games,111,10564,2005-08-01 13:07:34,2005-08-06 15:14:34,0.99,1,4469,1,5,2005-08-01,13:07:34,2005-08
165,Stephens Lorraine,Hami,China,Birds Perdition,New,61,10565,2005-08-01 13:08:27,2005-08-02 10:30:27,4.99,1,347,1,0,2005-08-01,13:08:27,2005-08
269,Walters Cassandra,Salinas,United States,Suspects Quills,Action,47,10566,2005-08-01 13:12:11,2005-08-05 11:16:11,2.99,2,3988,2,3,2005-08-01,13:12:11,2005-08
212,Richards Wilma,Bellevue,United States,Mourning Purple,Sci-Fi,146,10567,2005-08-01 13:16:01,2005-08-05 14:59:01,0.99,2,2744,2,4,2005-08-01,13:16:01,2005-08
130,Hunter Charlotte,guas Lindas de Gois,Brazil,Party Knock,Comedy,107,10568,2005-08-01 13:17:28,2005-08-08 17:04:28,2.99,2,3009,2,7,2005-08-01,13:17:28,2005-08
179,Hart Dana,Kirovo-Tepetsk,Russian Federation,Chainsaw Uptown,Sci-Fi,114,10569,2005-08-01 13:18:23,2005-08-10 13:33:23,3.99,2,611,2,9,2005-08-01,13:18:23,2005-08
21,Clark Michelle,Tangail,Bangladesh,Blindness Gun,Sci-Fi,103,10570,2005-08-01 13:23:06,2005-08-05 15:30:06,4.99,2,369,2,4,2005-08-01,13:23:06,2005-08
308,Grigsby Thomas,Kansas City,United States,Sinners Atlantis,Horror,126,10571,2005-08-01 13:25:30,2005-08-02 16:43:30,2.99,1,3660,1,1,2005-08-01,13:25:30,2005-08
386,Tan Todd,Kamjanets-Podilskyi,Ukraine,Egg Igby,Documentary,67,10572,2005-08-01 13:26:53,2005-08-07 18:47:53,4.99,1,1239,1,6,2005-08-01,13:26:53,2005-08
585,Swafford Perry,Quilmes,Argentina,Unforgiven Zoolander,Sci-Fi,129,10573,2005-08-01 13:27:24,2005-08-04 15:09:24,0.99,2,4252,2,3,2005-08-01,13:27:24,2005-08
287,Miles Becky,Tambaram,India,Christmas Moonshine,Children,150,10574,2005-08-01 13:36:51,2005-08-10 13:25:51,2.99,2,679,2,8,2005-08-01,13:36:51,2005-08
251,Brewer Vickie,Halle/Saale,Germany,Whisperer Giant,Sci-Fi,59,10575,2005-08-01 13:41:41,2005-08-08 11:30:41,7.99,1,4447,1,6,2005-08-01,13:41:41,2005-08
180,Cunningham Stacy,Pereira,Colombia,Heartbreakers Bright,Children,59,10576,2005-08-01 13:46:02,2005-08-05 10:19:02,5.99,1,1876,1,3,2005-08-01,13:46:02,2005-08
428,Kruger Herbert,Syktyvkar,Russian Federation,Jerk Paycheck,Classics,172,10577,2005-08-01 13:46:38,2005-08-06 11:35:38,4.99,2,2240,2,4,2005-08-01,13:46:38,2005-08
113,Fisher Cindy,Cuman,Venezuela,Slums Duck,Family,147,10578,2005-08-01 13:48:02,2005-08-07 13:40:02,1.99,2,3704,2,5,2005-08-01,13:48:02,2005-08
270,Curtis Leah,Kalisz,Poland,Thief Pelican,Animation,135,10579,2005-08-01 13:48:22,2005-08-07 11:51:22,5.99,2,4068,2,5,2005-08-01,13:48:22,2005-08
234,Fuller Claudia,Jalib al-Shuyukh,Kuwait,Cause Date,Documentary,179,10580,2005-08-01 13:51:14,2005-08-08 11:49:14,6.99,2,590,2,6,2005-08-01,13:51:14,2005-08
217,Bishop Agnes,Sambhal,India,Nash Chocolat,Animation,180,10581,2005-08-01 13:52:30,2005-08-10 19:11:30,5.99,1,2801,1,9,2005-08-01,13:52:30,2005-08
233,Kim Lillie,Idfu,Egypt,Maltese Hope,Games,127,10582,2005-08-01 13:54:22,2005-08-05 16:46:22,4.99,1,2536,1,4,2005-08-01,13:54:22,2005-08
125,Webb Ethel,Boksburg,South Africa,Clash Freddy,Animation,81,10583,2005-08-01 13:54:35,2005-08-03 18:21:35,2.99,1,704,1,2,2005-08-01,13:54:35,2005-08
86,Long Jacqueline,Songkhla,Thailand,Clerks Angels,Documentary,164,10584,2005-08-01 13:58:47,2005-08-06 13:38:47,6.99,2,715,2,4,2005-08-01,13:58:47,2005-08
228,Stanley Allison,Phnom Penh,Cambodia,Mockingbird Hollywood,Action,60,10585,2005-08-01 14:00:42,2005-08-09 11:42:42,4.99,1,2670,1,7,2005-08-01,14:00:42,2005-08
583,Thorn Marshall,Southampton,United Kingdom,Reunion Witches,Drama,63,10586,2005-08-01 14:00:59,2005-08-06 10:00:59,2.99,2,3306,2,4,2005-08-01,14:00:59,2005-08
521,South Roland,Yingkou,China,Paris Weekend,Horror,121,10587,2005-08-01 14:03:38,2005-08-08 19:59:38,2.99,1,3000,1,7,2005-08-01,14:03:38,2005-08
49,Edwards Joyce,Jedda,Saudi Arabia,License Weekend,Sci-Fi,91,10588,2005-08-01 14:10:21,2005-08-03 13:47:21,2.99,1,2384,1,1,2005-08-01,14:10:21,2005-08
375,Selby Aaron,Mwene-Ditu,"Congo, The Democratic Republic of the",Valentine Vanishing,Travel,48,10589,2005-08-01 14:11:09,2005-08-09 09:28:09,1.99,2,4280,2,7,2005-08-01,14:11:09,2005-08
78,Wood Lori,Rae Bareli,India,Clueless Bucket,Action,95,10590,2005-08-01 14:11:53,2005-08-04 20:04:53,2.99,1,740,1,3,2005-08-01,14:11:53,2005-08
52,Sanchez Julie,A Corua (La Corua),Spain,Rocketeer Mother,Foreign,178,10591,2005-08-01 14:12:29,2005-08-04 08:46:29,0.99,2,3360,2,2,2005-08-01,14:12:29,2005-08
265,Terry Jennie,Olomouc,Czech Republic,Contact Anonymous,Travel,166,10592,2005-08-01 14:13:00,2005-08-09 13:03:00,3.99,2,829,2,7,2005-08-01,14:13:00,2005-08
144,Shaw Clara,Molodetno,Belarus,Heavenly Gun,Music,49,10593,2005-08-01 14:13:19,2005-08-06 08:48:19,4.99,1,1886,1,4,2005-08-01,14:13:19,2005-08
53,Morris Heather,Nagareyama,Japan,Hanky October,Sci-Fi,107,10594,2005-08-01 14:14:59,2005-08-07 10:48:59,3.99,1,1826,1,5,2005-08-01,14:14:59,2005-08
137,Kennedy Rhonda,Apeldoorn,Netherlands,Dawn Pond,Games,57,10595,2005-08-01 14:16:28,2005-08-03 10:37:28,4.99,2,966,2,1,2005-08-01,14:16:28,2005-08
112,Reynolds Rosa,Lancaster,United States,Confused Candles,Family,122,10596,2005-08-01 14:18:57,2005-08-07 14:59:57,5.99,2,803,2,6,2005-08-01,14:18:57,2005-08
3,Williams Linda,Athenai,Greece,Requiem Tycoon,Classics,167,10597,2005-08-01 14:19:48,2005-08-08 20:01:48,5.99,2,3292,2,7,2005-08-01,14:19:48,2005-08
397,Schrader Jimmy,Atinsk,Russian Federation,Language Cowboy,Children,78,10598,2005-08-01 14:23:36,2005-08-10 14:07:36,4.99,2,2341,2,8,2005-08-01,14:23:36,2005-08
271,Neal Penny,Kumbakonam,India,Lolita World,Family,155,10599,2005-08-01 14:23:58,2005-08-06 10:45:58,3.99,1,2422,1,4,2005-08-01,14:23:58,2005-08
294,Watts Shelly,Dayton,United States,Straight Hours,Sports,151,10600,2005-08-01 14:25:21,2005-08-06 18:00:21,2.99,2,3900,2,5,2005-08-01,14:25:21,2005-08
111,Owens Carmen,Caracas,Venezuela,Forrest Sons,Action,63,10602,2005-08-01 14:30:23,2005-08-07 15:20:23,4.99,2,1506,2,6,2005-08-01,14:30:23,2005-08
394,Brothers Chris,Gijn,Spain,Taxi Kick,Music,64,10603,2005-08-01 14:30:35,2005-08-05 11:13:35,0.99,1,4024,1,3,2005-08-01,14:30:35,2005-08
250,Fowler Jo,Oyo,Nigeria,Network Peak,Family,75,10604,2005-08-01 14:35:08,2005-08-08 10:19:08,4.99,2,2833,2,6,2005-08-01,14:35:08,2005-08
341,Menard Peter,Ede,Netherlands,Christmas Moonshine,Children,150,10605,2005-08-01 14:36:26,2005-08-06 12:04:26,0.99,2,680,2,4,2005-08-01,14:36:26,2005-08
335,Mauldin Gregory,Sousse,Tunisia,Alone Trip,Music,82,10606,2005-08-01 14:39:15,2005-08-08 11:31:15,4.99,2,81,2,6,2005-08-01,14:39:15,2005-08
438,Lovelace Barry,Kitwe,Zambia,Sweden Shining,Comedy,176,10607,2005-08-01 14:44:43,2005-08-02 16:39:43,4.99,1,3999,1,1,2005-08-01,14:44:43,2005-08
381,Boudreau Bobby,South Hill,Anguilla,Stampede Disturbing,Games,75,10608,2005-08-01 14:48:41,2005-08-04 17:32:41,0.99,1,3835,1,3,2005-08-01,14:48:41,2005-08
5,Brown Elizabeth,Nantou,Taiwan,Memento Zoolander,Comedy,77,10609,2005-08-01 14:48:45,2005-08-04 13:41:45,4.99,2,2587,2,2,2005-08-01,14:48:45,2005-08
396,Shanks Earl,Iwatsuki,Japan,Hawk Chill,Documentary,47,10610,2005-08-01 14:49:41,2005-08-03 13:07:41,0.99,2,1865,2,1,2005-08-01,14:49:41,2005-08
135,Mason Juanita,Pune,India,Date Speed,Family,104,10611,2005-08-01 14:53:52,2005-08-07 09:15:52,2.99,1,957,1,5,2005-08-01,14:53:52,2005-08
554,Olvera Dwayne,Rajkot,India,Behavior Runaway,Horror,100,10612,2005-08-01 14:55:31,2005-08-06 19:01:31,6.99,1,287,1,5,2005-08-01,14:55:31,2005-08
527,Meehan Cory,Mogiljov,Belarus,Volcano Texas,Games,157,10613,2005-08-01 14:56:14,2005-08-07 09:33:14,0.99,2,4357,2,5,2005-08-01,14:56:14,2005-08
533,Milam Jessie,Binzhou,China,Balloon Homeward,Music,75,10614,2005-08-01 14:57:00,2005-08-10 09:31:00,6.99,1,232,1,8,2005-08-01,14:57:00,2005-08
34,Scott Rebecca,Kurashiki,Japan,Minds Truman,Action,149,10615,2005-08-01 14:58:14,2005-08-02 13:38:14,4.99,1,2639,1,0,2005-08-01,14:58:14,2005-08
20,Robinson Sharon,Mardan,Pakistan,Doors President,Animation,49,10616,2005-08-01 14:59:50,2005-08-07 11:38:50,7.99,1,1094,1,5,2005-08-01,14:59:50,2005-08
386,Tan Todd,Kamjanets-Podilskyi,Ukraine,Snatchers Montezuma,Classics,74,10618,2005-08-01 15:06:38,2005-08-06 15:52:38,3.99,2,3729,2,5,2005-08-01,15:06:38,2005-08
132,Crawford Esther,Botshabelo,South Africa,Jacket Frisco,Drama,181,10619,2005-08-01 15:07:04,2005-08-07 11:42:04,3.99,2,2189,2,5,2005-08-01,15:07:04,2005-08
183,Andrews Ida,Luzinia,Brazil,Personal Ladybugs,Music,118,10620,2005-08-01 15:09:17,2005-08-09 13:58:17,5.99,2,3064,2,7,2005-08-01,15:09:17,2005-08
172,Willis Bernice,Batman,Turkey,Glass Dying,Action,103,10621,2005-08-01 15:10:26,2005-08-04 10:58:26,0.99,2,1650,2,2,2005-08-01,15:10:26,2005-08
171,Wagner Dolores,Ipoh,Malaysia,Peak Forever,Sports,80,10622,2005-08-01 15:12:00,2005-08-08 14:09:00,4.99,2,3044,2,6,2005-08-01,15:12:00,2005-08
494,Choate Ramon,Robamba,Ecuador,Weekend Personal,Sci-Fi,134,10623,2005-08-01 15:22:38,2005-08-03 11:03:38,2.99,1,4426,1,1,2005-08-01,15:22:38,2005-08
74,Kelly Denise,Rio Claro,Brazil,Splendor Patton,Children,134,10624,2005-08-01 15:27:05,2005-08-05 19:50:05,0.99,1,3801,1,4,2005-08-01,15:27:05,2005-08
5,Brown Elizabeth,Nantou,Taiwan,Patient Sister,Classics,99,10625,2005-08-01 15:27:10,2005-08-02 13:16:10,0.99,1,3022,1,0,2005-08-01,15:27:10,2005-08
122,Murray Thelma,Lima,Peru,Disciple Mother,Travel,141,10626,2005-08-01 15:32:41,2005-08-05 18:08:41,1.99,1,1042,1,4,2005-08-01,15:32:41,2005-08
472,Robins Greg,Nam Dinh,Vietnam,Hunger Roof,Foreign,105,10627,2005-08-01 15:33:03,2005-08-02 21:26:03,0.99,1,2026,1,1,2005-08-01,15:33:03,2005-08
285,Mckinney Miriam,Otsu,Japan,Braveheart Human,Family,176,10628,2005-08-01 15:33:19,2005-08-05 17:27:19,2.99,2,427,2,4,2005-08-01,15:33:19,2005-08
575,Oglesby Isaac,Cuernavaca,Mexico,Desert Poseidon,Horror,64,10629,2005-08-01 15:33:32,2005-08-08 12:40:32,7.99,2,997,2,6,2005-08-01,15:33:32,2005-08
39,Nelson Debra,Vila Velha,Brazil,Ladybugs Armageddon,Games,113,10630,2005-08-01 15:34:46,2005-08-03 10:50:46,0.99,2,2335,2,1,2005-08-01,15:34:46,2005-08
304,Royal David,Callao,Peru,Moon Bunch,Foreign,83,10631,2005-08-01 15:35:14,2005-08-03 10:48:14,0.99,1,2712,1,1,2005-08-01,15:35:14,2005-08
406,Runyon Nathan,Charlotte Amalie,"Virgin Islands, U.S.",English Bulworth,Sci-Fi,51,10632,2005-08-01 15:36:56,2005-08-05 17:32:56,1.99,1,1290,1,4,2005-08-01,15:36:56,2005-08
475,Chestnut Pedro,ostka,Ukraine,Pocus Pulp,Documentary,138,10633,2005-08-01 15:37:17,2005-08-10 14:30:17,3.99,1,3125,1,8,2005-08-01,15:37:17,2005-08
592,Roush Terrance,Szkesfehrvr,Hungary,Bringing Hysterical,Comedy,136,10634,2005-08-01 15:37:48,2005-08-02 12:11:48,2.99,2,445,2,0,2005-08-01,15:37:48,2005-08
52,Sanchez Julie,A Corua (La Corua),Spain,Caper Motions,Comedy,176,10635,2005-08-01 15:37:58,2005-08-07 11:15:58,0.99,1,547,1,5,2005-08-01,15:37:58,2005-08
385,Holm Phillip,Tama,Japan,Chance Resurrection,Sports,70,10636,2005-08-01 15:40:35,2005-08-05 18:46:35,3.99,1,621,1,4,2005-08-01,15:40:35,2005-08
161,Perkins Geraldine,Tel Aviv-Jaffa,Israel,Egg Igby,Documentary,67,10637,2005-08-01 15:44:09,2005-08-04 14:42:09,2.99,1,1243,1,2,2005-08-01,15:44:09,2005-08
132,Crawford Esther,Botshabelo,South Africa,Jerk Paycheck,Classics,172,10638,2005-08-01 15:44:20,2005-08-08 16:05:20,6.99,1,2239,1,7,2005-08-01,15:44:20,2005-08
375,Selby Aaron,Mwene-Ditu,"Congo, The Democratic Republic of the",Patient Sister,Classics,99,10640,2005-08-01 15:44:51,2005-08-06 15:52:51,0.99,1,3020,1,5,2005-08-01,15:44:51,2005-08
285,Mckinney Miriam,Otsu,Japan,Day Unfaithful,New,113,10641,2005-08-01 15:44:57,2005-08-04 18:15:57,4.99,1,972,1,3,2005-08-01,15:44:57,2005-08
294,Watts Shelly,Dayton,United States,Massacre Usual,Games,165,10642,2005-08-01 15:45:11,2005-08-02 20:13:11,4.99,2,2573,2,1,2005-08-01,15:45:11,2005-08
495,Bess Charlie,Baiyin,China,Steel Santa,Classics,143,10643,2005-08-01 15:48:33,2005-08-06 20:24:33,5.99,2,3853,2,5,2005-08-01,15:48:33,2005-08
7,Miller Maria,Kragujevac,Yugoslavia,Wait Cider,Animation,112,10644,2005-08-01 15:52:00,2005-08-08 16:08:00,4.99,2,4374,2,7,2005-08-01,15:52:00,2005-08
130,Hunter Charlotte,guas Lindas de Gois,Brazil,Stepmom Dream,Foreign,48,10645,2005-08-01 15:52:01,2005-08-09 18:58:01,5.99,2,3864,2,8,2005-08-01,15:52:01,2005-08
209,Chapman Tonya,Bhilwara,India,Grinch Massage,Games,150,10646,2005-08-01 15:57:55,2005-08-02 19:08:55,4.99,1,1752,1,1,2005-08-01,15:57:55,2005-08
115,Harrison Wendy,Nezahualcyotl,Mexico,Pollock Deliverance,Foreign,137,10647,2005-08-01 16:08:46,2005-08-06 20:37:46,2.99,2,3137,2,5,2005-08-01,16:08:46,2005-08
270,Curtis Leah,Kalisz,Poland,Cincinatti Whisperer,Sci-Fi,143,10648,2005-08-01 16:08:52,2005-08-05 20:17:52,4.99,2,691,2,4,2005-08-01,16:08:52,2005-08
278,Horton Billie,Inegl,Turkey,Dinosaur Secretary,Family,63,10649,2005-08-01 16:11:40,2005-08-06 14:09:40,2.99,1,1032,1,4,2005-08-01,16:11:40,2005-08
404,Scroggins Stanley,Omiya,Japan,Frida Slipper,Foreign,73,10651,2005-08-01 16:20:22,2005-08-03 15:53:22,2.99,1,1541,1,1,2005-08-01,16:20:22,2005-08
241,Larson Heidi,Xiangfan,China,Giant Troopers,Children,102,10652,2005-08-01 16:24:08,2005-08-03 16:00:08,2.99,1,1633,1,1,2005-08-01,16:24:08,2005-08
75,Sanders Tammy,Changhwa,Taiwan,Dying Maker,Comedy,168,10653,2005-08-01 16:28:07,2005-08-07 21:22:07,5.99,2,1190,2,6,2005-08-01,16:28:07,2005-08
399,Isom Danny,Okara,Pakistan,Malkovich Pet,Classics,159,10654,2005-08-01 16:31:35,2005-08-05 12:04:35,2.99,2,2522,2,3,2005-08-01,16:31:35,2005-08
385,Holm Phillip,Tama,Japan,Feathers Metal,Games,104,10655,2005-08-01 16:33:27,2005-08-08 17:17:27,4.99,1,1399,1,7,2005-08-01,16:33:27,2005-08
80,Ross Marilyn,Ife,Nigeria,Massacre Usual,Games,165,10656,2005-08-01 16:38:04,2005-08-09 19:37:04,6.99,1,2571,1,8,2005-08-01,16:38:04,2005-08
590,Hannon Seth,al-Manama,Bahrain,Philadelphia Wife,Sports,137,10657,2005-08-01 16:38:44,2005-08-06 16:05:44,4.99,1,3075,1,4,2005-08-01,16:38:44,2005-08
469,Bull Wesley,Ourense (Orense),Spain,Outbreak Divine,Games,169,10658,2005-08-01 16:39:18,2005-08-09 18:17:18,2.99,1,2943,1,8,2005-08-01,16:39:18,2005-08
238,Garrett Nellie,Shimoga,India,Coneheads Smoochy,Drama,112,10659,2005-08-01 16:40:34,2005-08-09 21:00:34,5.99,1,786,1,8,2005-08-01,16:40:34,2005-08
253,Carlson Terry,Miyakonojo,Japan,Malkovich Pet,Classics,159,10660,2005-08-01 16:48:01,2005-08-07 14:42:01,2.99,1,2518,1,5,2005-08-01,16:48:01,2005-08
177,Duncan Samantha,Matamoros,Mexico,Rider Caddyshack,Sports,177,10661,2005-08-01 16:48:31,2005-08-02 21:02:31,2.99,1,3311,1,1,2005-08-01,16:48:31,2005-08
151,Palmer Megan,Laiwu,China,Noon Papi,Children,57,10662,2005-08-01 16:50:57,2005-08-03 17:19:57,2.99,1,2857,1,2,2005-08-01,16:50:57,2005-08
433,Bone Don,Naala-Porto,Mozambique,United Pilot,Documentary,164,10663,2005-08-01 16:51:08,2005-08-08 21:17:08,4.99,1,4258,1,7,2005-08-01,16:51:08,2005-08
337,Jordon Jerry,Onomichi,Japan,Pride Alamo,Animation,114,10664,2005-08-01 16:51:15,2005-08-04 19:14:15,0.99,1,3167,1,3,2005-08-01,16:51:15,2005-08
133,Henry Pauline,Torren,Mexico,Shepherd Midsummer,Children,113,10665,2005-08-01 16:56:17,2005-08-03 18:58:17,0.99,1,3594,1,2,2005-08-01,16:56:17,2005-08
197,Peters Sue,Changzhou,China,Hollywood Anonymous,Children,69,10666,2005-08-01 16:56:36,2005-08-07 22:23:36,0.99,2,1945,2,6,2005-08-01,16:56:36,2005-08
58,Bell Jean,Kuching,Malaysia,Illusion Amelie,Foreign,122,10668,2005-08-01 17:00:27,2005-08-02 14:49:27,0.99,1,2085,1,0,2005-08-01,17:00:27,2005-08
512,Vines Cecil,London,United Kingdom,Arabia Dogma,Horror,62,10670,2005-08-01 17:07:16,2005-08-10 11:46:16,3.99,2,156,2,8,2005-08-01,17:07:16,2005-08
375,Selby Aaron,Mwene-Ditu,"Congo, The Democratic Republic of the",Sleeping Suspects,Horror,129,10672,2005-08-01 17:10:54,2005-08-07 12:19:54,4.99,1,3674,1,5,2005-08-01,17:10:54,2005-08
528,Herzog Claude,Benguela,Angola,Motions Details,Horror,166,10673,2005-08-01 17:11:51,2005-08-03 13:32:51,0.99,1,2735,1,1,2005-08-01,17:11:51,2005-08
340,Newsom Patrick,Hanoi,Vietnam,Homicide Peach,Family,141,10674,2005-08-01 17:11:52,2005-08-08 19:34:52,3.99,2,1962,2,7,2005-08-01,17:11:52,2005-08
522,Havens Arnold,Santa Rosa,Philippines,Chicago North,Games,185,10675,2005-08-01 17:11:57,2005-08-10 17:18:57,7.99,1,649,1,9,2005-08-01,17:11:57,2005-08
79,Barnes Rachel,Kamakura,Japan,Charade Duffel,Sci-Fi,66,10676,2005-08-01 17:14:15,2005-08-04 12:34:15,2.99,1,629,1,2,2005-08-01,17:14:15,2005-08
483,Chapa Vernon,Denizli,Turkey,Voice Peach,New,139,10677,2005-08-01 17:24:35,2005-08-04 20:03:35,0.99,2,4350,2,3,2005-08-01,17:24:35,2005-08
56,Cook Gloria,Papeete,French Polynesia,Westward Seabiscuit,Classics,52,10678,2005-08-01 17:26:24,2005-08-05 22:55:24,0.99,2,4438,2,4,2005-08-01,17:26:24,2005-08
198,Kelley Elsie,Ikerre,Nigeria,Westward Seabiscuit,Classics,52,10679,2005-08-01 17:27:58,2005-08-08 16:06:58,0.99,1,4437,1,6,2005-08-01,17:27:58,2005-08
60,Bailey Mildred,Jaipur,India,Magnolia Forrester,Action,171,10680,2005-08-01 17:28:05,2005-08-04 19:34:05,0.99,2,2498,2,3,2005-08-01,17:28:05,2005-08
119,Marshall Sherry,Shubra al-Khayma,Egypt,Flash Wars,New,123,10681,2005-08-01 17:30:35,2005-08-02 14:48:35,4.99,1,1468,1,0,2005-08-01,17:30:35,2005-08
18,Garcia Carol,Kaduna,Nigeria,Yentl Idaho,Horror,86,10682,2005-08-01 17:32:53,2005-08-06 15:49:53,4.99,1,4557,1,4,2005-08-01,17:32:53,2005-08
246,Mendoza Marian,Maring,Brazil,Barbarella Streetcar,Sci-Fi,65,10683,2005-08-01 17:33:03,2005-08-04 23:12:03,2.99,2,244,2,3,2005-08-01,17:33:03,2005-08
244,Hanson Viola,Lapu-Lapu,Philippines,Horn Working,Animation,95,10684,2005-08-01 17:47:00,2005-08-09 15:00:00,6.99,2,1985,2,7,2005-08-01,17:47:00,2005-08
200,Lawson Jeanne,Ashgabat,Turkmenistan,Hunting Musketeers,Family,65,10685,2005-08-01 17:49:38,2005-08-07 21:04:38,2.99,1,2029,1,6,2005-08-01,17:49:38,2005-08
150,Daniels Danielle,Hidalgo,Mexico,Manchurian Curtain,Family,177,10686,2005-08-01 17:51:21,2005-08-03 19:01:21,2.99,1,2542,1,2,2005-08-01,17:51:21,2005-08
16,Martin Sandra,Southend-on-Sea,United Kingdom,Prix Undefeated,Family,115,10687,2005-08-01 17:53:02,2005-08-05 19:16:02,2.99,2,3191,2,4,2005-08-01,17:53:02,2005-08
449,Aquino Oscar,Sirjan,Iran,Prejudice Oleander,Classics,98,10688,2005-08-01 17:53:43,2005-08-09 21:50:43,6.99,2,3161,2,8,2005-08-01,17:53:43,2005-08
568,Henning Alberto,Barcelona,Venezuela,Finding Anaconda,Family,156,10689,2005-08-01 18:04:18,2005-08-05 21:17:18,0.99,2,1442,2,4,2005-08-01,18:04:18,2005-08
276,Graves Brandy,Warren,United States,Valley Packer,Comedy,73,10691,2005-08-01 18:09:53,2005-08-03 16:32:53,0.99,2,4281,2,1,2005-08-01,18:09:53,2005-08
596,Forsythe Enrique,Patras,Greece,Blindness Gun,Sci-Fi,103,10692,2005-08-01 18:12:35,2005-08-07 13:06:35,4.99,2,371,2,5,2005-08-01,18:12:35,2005-08
444,Hidalgo Marcus,Tartu,Estonia,Lies Treatment,Drama,147,10693,2005-08-01 18:14:14,2005-08-03 22:00:14,4.99,1,2387,1,2,2005-08-01,18:14:14,2005-08
98,Griffin Lillian,al-Ayn,United Arab Emirates,Runner Madigan,Music,101,10694,2005-08-01 18:15:07,2005-08-10 15:38:07,3.99,2,3429,2,8,2005-08-01,18:15:07,2005-08
374,Hurtado Jeremy,Vitria de Santo Anto,Brazil,Shock Cabin,Foreign,79,10695,2005-08-01 18:16:20,2005-08-03 12:21:20,2.99,1,3612,1,1,2005-08-01,18:16:20,2005-08
120,Ortiz Sylvia,Dos Quebradas,Colombia,Aladdin Calendar,Sports,63,10696,2005-08-01 18:18:13,2005-08-04 14:09:13,4.99,2,47,2,2,2005-08-01,18:18:13,2005-08
519,Deluca Ron,Isesaki,Japan,Pizza Jumanji,Games,173,10697,2005-08-01 18:20:23,2005-08-07 21:18:23,4.99,2,3115,2,6,2005-08-01,18:20:23,2005-08
135,Mason Juanita,Pune,India,Moulin Wake,Travel,79,10698,2005-08-01 18:24:41,2005-08-08 18:59:41,3.99,1,2738,1,7,2005-08-01,18:24:41,2005-08
125,Webb Ethel,Boksburg,South Africa,Dinosaur Secretary,Family,63,10699,2005-08-01 18:24:51,2005-08-06 20:18:51,2.99,1,1029,1,5,2005-08-01,18:24:51,2005-08
203,Ryan Tara,Gorontalo,Indonesia,Untouchables Sunrise,Documentary,120,10700,2005-08-01 18:26:31,2005-08-07 19:51:31,3.99,2,4259,2,6,2005-08-01,18:26:31,2005-08
538,Breaux Ted,Baicheng,China,Sun Confessions,Sci-Fi,141,10701,2005-08-01 18:28:17,2005-08-09 21:51:17,3.99,2,3958,2,8,2005-08-01,18:28:17,2005-08
560,Archuleta Jordan,Avellaneda,Argentina,Nash Chocolat,Animation,180,10702,2005-08-01 18:34:59,2005-08-09 23:44:59,4.99,1,2802,1,8,2005-08-01,18:34:59,2005-08
181,Bradley Ana,Memphis,United States,Handicap Boondock,Action,108,10703,2005-08-01 18:37:39,2005-08-07 23:50:39,2.99,2,1818,2,6,2005-08-01,18:37:39,2005-08
